id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,city
5804791,Medical School Housing A,250400,Daniel Michael,South Lawndale,41.8544,-87.69845,Private room,54.0,25,30,2025-05-31,0.25,45,Chicago
5805991,Medical Student Housing B,250400,Daniel Michael,South Lawndale,41.85436,-87.69681,Private room,58.0,6,27,2024-07-06,0.25,31,Chicago
5807478,"Sunny Two Bedroom Apartment, Easy Access to Loop",250400,Daniel Michael,South Lawndale,41.85276,-87.69828,Entire home/apt,125.0,4,20,2025-06-03,0.18,70,Chicago
5847065,Goose & Fox Hostel Lincoln Park,30356781,Greg,Lincoln Park,41.91775,-87.65508,Private room,116.0,1,258,2025-06-02,2.09,77,Chicago
5850897,"McCormick Place, Downtown Chicago, Museums, & more",22588707,Brandon,Grand Boulevard,41.81436,-87.61289,Private room,156.0,2,38,2025-05-01,0.31,365,Chicago
5851115,Great Place Garfield Park 3 Bedroom,28811949,Seth & Mike,West Garfield Park,41.87669,-87.72146,Entire home/apt,57.0,32,502,2025-05-11,4.04,255,Chicago
5874798,SuperHost with Private bedroom/bath/entry Lakeview,30507677,Dorene,Lake View,41.93955,-87.65904,Private room,114.0,2,351,2025-05-30,2.84,289,Chicago
5980645,Sidh  Arya,31050127,Siddharth,Hermosa,41.93483,-87.74135,Private room,40.0,4,67,2024-10-15,0.54,323,Chicago
5996942,"Spacious suite near CTA/orange line, McKinley Park",30836055,Ying,Mckinley Park,41.82983,-87.67544,Entire home/apt,44.0,3,199,2025-05-28,1.8,312,Chicago
6039038,05b. Queen futon in Common Room,2907254,Joseph,West Ridge,42.01653,-87.68788,Shared room,19.0,1,193,2025-06-01,1.57,81,Chicago
6045978,Trendy Roscoe Village 3BD/2B w/fireplace~ Cozy HM2,683529,Joe,North Center,41.9464582,-87.6871763,Entire home/apt,278.0,2,61,2025-06-02,0.51,339,Chicago
6051322,"1BD/1BA steps away from local shops, entertainment",24705990,Rick,Uptown,41.97183,-87.66786,Private room,429.0,2,6,2022-08-23,0.05,46,Chicago
6053269,Vibrant Andersonville 2BR w/ in-unit laundry,24705990,Rick,Uptown,41.97106,-87.66777,Private room,579.0,3,20,2021-08-01,0.16,58,Chicago
6057908,Lakeview Charmer -with parking!,31673,Cathy,Lake View,41.93886,-87.65391,Entire home/apt,150.0,2,452,2025-06-02,3.69,284,Chicago
6065318,"NEW,Roscoe Village,Cubs, Pvt Bath, Pvt Entrance",20374823,Nick,North Center,41.94815,-87.68459,Private room,72.0,2,600,2025-06-12,4.87,230,Chicago
6086065,Cozy 2 Bedroom Garden Apartment,27005011,Doug,Logan Square,41.92428,-87.69222,Entire home/apt,77.0,32,86,2025-05-16,0.72,199,Chicago
6103492,Entire 2 bdrm english garden apt*block 2trains&I94,31669178,Donna,Portage Park,41.95993,-87.74773,Entire home/apt,115.0,32,17,2024-08-31,0.14,349,Chicago
6133986,Cool loft in Fulton Market District / West Loop,4267791,Levar,Near West Side,41.88796,-87.6445,Entire home/apt,279.0,32,45,2021-10-24,0.37,89,Chicago
6153674,Trendy Roscoe Village 3BD/2BA w/Fireplace Cozy VN1,683529,Joe,North Center,41.94078,-87.68115,Entire home/apt,319.0,32,40,2023-10-01,0.36,324,Chicago
6363328,Cozy studio in amazing location,33154489,Sara,Lincoln Square,41.96857,-87.69577,Entire home/apt,107.0,3,255,2025-04-13,2.12,176,Chicago
6365974,Cute cozy cottage 20 min 2 downtown,31669178,Donna,Hegewisch,41.65064,-87.54074,Entire home/apt,84.0,32,46,2024-08-14,0.38,166,Chicago
6374350,Spacious garden level suite,6700231,Petra,North Center,41.94812,-87.68333,Private room,79.0,2,245,2025-05-31,2.03,220,Chicago
6374890,Bright 1bd in Ukrainian / Humboldt,33221491,Mary,West Town,41.89972,-87.69722,Entire home/apt,99.0,32,71,2025-03-20,0.58,223,Chicago
6378085,"Irving Park comfort, Chicago’s North Side",33245101,Rosa,Irving Park,41.95185,-87.70459,Entire home/apt,160.0,2,114,2025-06-01,1.66,241,Chicago
6386641,Apartment in Arty Historic West Town Home,214243,Sarah,West Town,41.89225,-87.67496,Entire home/apt,124.0,2,56,2025-06-15,2.34,161,Chicago
6423299,The Craftsman Gallery at OHC - No Cleaning Fee!,5228189,Matthew,West Town,41.8948,-87.65661,Entire home/apt,362.0,2,385,2025-06-02,3.15,322,Chicago
6447131,River North's Finest - Monthly,5640784,Dean,Near North Side,41.8972,-87.63442,Entire home/apt,159.0,30,197,2024-12-08,1.61,295,Chicago
6472628,Pilsen Custom Home,33813743,Zandra,Lower West Side,41.84998,-87.67714,Private room,68.0,32,50,2023-08-06,0.41,365,Chicago
6504170,West Town Traveler's Lodge,4591141,Hammoudeh,West Town,41.89867,-87.67012,Entire home/apt,207.0,5,646,2025-05-22,5.28,32,Chicago
6515667,2BD/1B Old Town!   Walk to North Ave. Beach & Zoo,683529,Joe,Lincoln Park,41.91268,-87.63895,Entire home/apt,190.0,32,87,2023-11-26,0.73,325,Chicago
6528643,2bd/2b close to EL-shopping-dining-cafes,683529,Joe,North Center,41.94342,-87.68121,Entire home/apt,246.0,32,68,2023-12-04,0.6,361,Chicago
6528832,2BD/2BA  2 blks to EL-Lincoln Pk Zoo-walk to beach,683529,Joe,Lincoln Park,41.91285,-87.63864,Entire home/apt,199.0,32,85,2023-11-27,0.77,332,Chicago
6528867,2BD/2BA 2 blck to EL-Walk to Zoo & Beach,683529,Joe,Lincoln Park,41.91285,-87.63864,Entire home/apt,200.0,32,81,2023-12-27,0.73,320,Chicago
6528967,Roscoe 3BD/2BA walk to shops/cafes (vn2),683529,Joe,North Center,41.94078,-87.68115,Entire home/apt,270.0,32,52,2023-09-17,0.47,357,Chicago
6553226,Tea Studio in Wicker Park Spring Factory,2392656,Brett,West Town,41.90223,-87.67265,Entire home/apt,232.0,3,255,2025-06-16,2.11,160,Chicago
6576714,Private BR;Parking by UofC/HydePark,34396037,Kristy,Woodlawn,41.77555,-87.59546,Private room,69.0,2,154,2025-06-08,1.27,336,Chicago
6588681,Logan Square Studio,5212119,Mark,Logan Square,41.9305,-87.70307,Entire home/apt,78.0,2,536,2025-06-01,4.38,270,Chicago
6612044,Private suite in Lincoln Square,11581930,Beatrice,Lincoln Square,41.97104,-87.69654,Entire home/apt,95.0,2,424,2025-06-08,3.47,298,Chicago
6634916,Rooms in Vintage-Style Lincoln Square Condominium,34473759,Kerry,Lincoln Square,41.97186,-87.69521,Private room,98.0,3,213,2025-06-02,1.8,219,Chicago
6644005,Boutique Design Condo with Rooftop Terrace,21924626,Nathan,Lake View,41.94331,-87.6486,Entire home/apt,406.0,2,45,2024-09-08,0.38,19,Chicago
6654182,"1 BD Condo by downtown,park,lake",3574415,Marvin Stanley,Near North Side,41.90409,-87.63316,Entire home/apt,97.0,32,77,2025-05-23,0.64,255,Chicago
6673071,"RARE FIND Luxury 4BR, 3BTH. Lincoln Park/DePaul",31719241,Susan,Lincoln Park,41.92909,-87.66318,Entire home/apt,539.0,180,27,2019-05-24,0.22,270,Chicago
6686012,2BR Bursting w/ Character in Hip Logan Square!,25505766,Unknown,Logan Square,41.92445304589874,-87.70270598989589,Entire home/apt,181.0,2,553,2025-06-01,4.57,347,Chicago
6713251,Trendy Roscoe Village 2BD/2BA w/Fireplace Cozy,683529,Joe,North Center,41.94099,-87.68047,Entire home/apt,225.0,32,37,2023-11-25,0.32,359,Chicago
6716477,"3BD/2BA Perfect 4 Families,walk to shops/cafes",683529,Joe,North Center,41.94072,-87.68115,Entire home/apt,290.0,32,56,2023-09-03,0.47,351,Chicago
6716705,3BD/2BA (vs2) Perfect 4 Families/walk to shops,683529,Joe,North Center,41.94072,-87.68115,Entire home/apt,307.0,32,60,2023-10-14,0.51,334,Chicago
6736478,King Ahasuerus Suite,4010906,Bobbie,Grand Boulevard,41.81754,-87.61305,Private room,117.0,5,4,2022-09-19,0.03,168,Chicago
6757098,Charming Neighborhood 2br Apt!,1649647,Bianca,West Town,41.8933,-87.67641,Entire home/apt,220.0,32,235,2024-08-10,1.94,361,Chicago
6768827,Space of Grace,4010906,Bobbie,Grand Boulevard,41.81844,-87.61503,Private room,114.0,5,15,2024-10-16,0.12,168,Chicago
6780171,Roscoe Village 2BD/1BA Fireplace E1,683529,Joe,North Center,41.9435,-87.67674,Entire home/apt,238.0,32,56,2023-10-08,0.49,357,Chicago
6782452,Updated full floor urban retreat private suite,35506107,Eileen,Edgewater,41.97654,-87.66111,Private room,95.0,2,476,2025-06-12,5.17,108,Chicago
6790448,Small bedroom in Logan Square!,34317953,Carrie,Logan Square,41.92902,-87.72025,Private room,64.0,2,27,2024-10-13,0.22,67,Chicago
6793653,4BD/2BA Suite w/Fireplace (re2) Perfect 4 Families,683529,Joe,North Center,41.9435,-87.67674,Entire home/apt,323.0,32,65,2024-10-13,0.55,351,Chicago
6853688,2BD/1BA Suite w/Fireplace (hp1) FREE PARKING!!,683529,Joe,North Center,41.93723,-87.6828,Entire home/apt,218.0,32,49,2023-11-23,0.44,348,Chicago
6853914,4 BD/2 BA Apartment (hp2),683529,Joe,North Center,41.93723,-87.6828,Entire home/apt,334.0,32,57,2023-09-20,0.5,340,Chicago
6854069,Lincoln Park 1BD/1BA Apt (1f),683529,Joe,Lincoln Park,41.92751,-87.65011,Entire home/apt,158.0,32,84,2023-11-25,0.74,363,Chicago
6855475,“The Blue Butterfly Queen Suite” - FreeParking,35342456,Roberto,Portage Park,41.93941,-87.75622,Private room,91.0,2,86,2025-06-09,0.71,259,Chicago
6863046,Lincoln Park 2BD/1BA Fireplace #1r,683529,Joe,Lincoln Park,41.92751,-87.65011,Entire home/apt,190.0,32,63,2024-02-04,0.53,307,Chicago
6863178,Lincoln Park 4BD/2BA Fireplace (2),683529,Joe,Lincoln Park,41.92751,-87.65011,Entire home/apt,305.0,32,103,2024-06-10,0.92,364,Chicago
6866384,"Quaint studio apartment in Hyde Park,",35980410,Greg,Hyde Park,41.78904,-87.5879,Entire home/apt,59.0,32,4,2024-11-16,0.22,208,Chicago
6897078,Stylish First Flr. Studio. Best Location Division+Hermitage.,36140345,Melissa,West Town,41.901756,-87.671387,Entire home/apt,138.0,3,267,2025-06-08,2.24,26,Chicago
6945901,Sunny and Funky 2-bedroom in Logan Square,15226289,Anton,Logan Square,41.91785,-87.71819,Entire home/apt,95.0,3,64,2025-06-10,0.77,22,Chicago
6957805,"Teal Room - King Bed, near CTA, 20min to Downtown",22608682,Ryan,East Garfield Park,41.88302,-87.7096,Private room,74.0,1,609,2025-05-22,5.27,290,Chicago
6967492,Logan Square -Green Room,36300208,Maria,Avondale,41.93465,-87.73009,Private room,34.0,60,12,2024-08-10,0.1,321,Chicago
6975132,Garden Crashpad 2BR near Blue Line,36549783,Jeffrey,Irving Park,41.962921,-87.735283,Entire home/apt,302.0,32,104,2023-06-24,0.87,166,Chicago
6990105,Great location. Free parking.,33605887,Ewa,West Town,41.90089,-87.66546,Entire home/apt,90.0,1,807,2025-06-08,8.37,14,Chicago
6993421,Spacious Old Town Condo 2 BD/1 BA,22550008,Alex,Near North Side,41.90358,-87.63414,Entire home/apt,150.0,32,122,2025-04-27,1.01,67,Chicago
6994290,Loft like space in Logan Square,15013308,Christina,Logan Square,41.9182,-87.69768,Entire home/apt,329.0,32,76,2019-10-14,0.64,358,Chicago
7025225,Trendy Space Close to WickerPark@Ukrainian Village,29716517,Ronald L,West Town,41.89834,-87.69155,Private room,116.0,2,282,2025-03-17,2.4,76,Chicago
7092080,"Bright 1BR w/ shared Roof Deck, close to beach",24705990,Rick,Uptown,41.97146,-87.66882,Hotel room,386.0,3,44,2022-12-29,0.36,46,Chicago
7097488,Sweet Home Chicago 4 Bedroom/2 Bath,34959956,Trevor,West Town,41.8932,-87.65892,Entire home/apt,248.0,32,225,2025-05-31,1.85,329,Chicago
7176158,Logan Square Apartment!,28183266,Allyson,Logan Square,41.9236,-87.69717,Entire home/apt,115.0,1,337,2025-06-04,3.11,280,Chicago
7264941,✪ Great Location Luxury Views Business POOL & SPA✪,3965428,Paul,Loop,41.88784,-87.61645,Entire home/apt,175.0,90,14,2022-09-03,0.12,237,Chicago
7274926,Urban Oasis in the heart of Logan Square,38088944,Amanda,Logan Square,41.9268272137597,-87.70849260287889,Private room,60.0,1,77,2025-05-26,2.65,142,Chicago
7360731,Spacious 2 bedroom with hot tub,38553561,Drea,West Ridge,41.98803976766943,-87.70293607521315,Private room,129.0,1,24,2025-04-27,0.83,141,Chicago
7370245,The Avondale Attic Unit,9959757,Jedidiah,Irving Park,41.94664,-87.70783,Entire home/apt,71.0,32,94,2025-04-01,0.88,312,Chicago
7389646,Private Queen Bedroom and En Suite Bath,25759643,Tim,Lake View,41.95675,-87.66715,Private room,108.0,2,235,2025-06-15,1.99,225,Chicago
7421326,Art filled apartment in Logan,5050949,Abigail,Logan Square,41.93066,-87.69724,Entire home/apt,154.0,2,122,2025-06-15,1.02,323,Chicago
7509321,"Lively Wicker Park 2br, Steps to Damen Blue Line",39290149,Vanessa & Charlie,West Town,41.911473,-87.676601,Entire home/apt,71.0,2,344,2025-06-03,2.86,297,Chicago
7562307,LT “Cozy Suite” 2 Private Bedrooms - 420Friendly,35342456,Roberto,Portage Park,41.93882,-87.757,Private room,181.0,32,26,2019-11-16,0.22,265,Chicago
7572706,Wrigleyville Greystone,39699805,Mark,Lake View,41.94351176522624,-87.66003209499836,Entire home/apt,299.0,2,191,2025-06-15,1.59,287,Chicago
7573465,Judy's Portage Park Bungalow Queen Bed,39707371,Judy,Portage Park,41.96564474689193,-87.75422438431359,Private room,91.0,3,100,2025-05-19,0.83,285,Chicago
7575577,Judy's Portage Park Bungalow w/Daybed,39707371,Judy,Portage Park,41.96512,-87.75233,Private room,80.0,3,50,2025-06-03,0.42,270,Chicago
7582520,"Cozy, Quiet, Garden Getaway!",1089952,Beth,North Center,41.95931,-87.69237,Entire home/apt,108.0,2,475,2025-06-10,3.99,289,Chicago
7583774,Comfy Room in Vintage WalkUp,4336170,Catrina,Lincoln Park,41.92904,-87.66201,Private room,75.0,2,60,2024-10-14,0.5,306,Chicago
7602989,Downtown Lakeview Penthouse w/ private balcony 04,172402450,Lora,Lake View,41.94019,-87.65235,Entire home/apt,214.0,2,523,2025-06-02,4.39,287,Chicago
7646381,“The Mascaraed Suite” 420 Friendly Home,35342456,Roberto,Portage Park,41.93934,-87.75622,Entire home/apt,291.0,2,26,2025-06-01,0.22,250,Chicago
7678127,Hear the Crowd Roar from a Condo Moments Away from Wrigley,40319547,Josh,Lake View,41.948759,-87.658692,Entire home/apt,298.0,2,351,2025-06-14,3.25,66,Chicago
7713352,Quiet & Private bedroom near it all,27077065,Anthony,West Town,41.90518,-87.68902,Private room,78.0,32,76,2024-08-10,0.64,119,Chicago
7718819,Logan Square -  Queen Comfort,36300208,Maria,Avondale,41.93423,-87.73024,Private room,38.0,60,15,2025-06-04,0.13,303,Chicago
7760721,Wicker Park Family Home With Outdoor Space,26164763,Nicole And Steve,West Town,41.90941,-87.67287,Entire home/apt,546.0,5,16,2024-10-19,0.14,297,Chicago
7772110,Spacious 4-Level/4-Bedroom Townhouse in West Loop,6341314,Pillowhead,Near West Side,41.88763,-87.65002,Entire home/apt,1039.0,2,252,2025-06-10,2.12,316,Chicago
7783924,Fantastic Guest room in Chinatown!  ️,40958585,Dorian,Armour Square,41.84767,-87.63434,Private room,66.0,1,328,2025-05-24,2.74,126,Chicago
7810030,#1 neighborhood in Chicago w/ private balcony,172402450,Lora,West Town,41.8978,-87.68158,Entire home/apt,151.0,2,590,2025-06-01,5.29,317,Chicago
7825273,"Private, nice room/Blue Line/",40425145,Grace,Irving Park,41.95965,-87.7314,Private room,51.0,32,84,2023-05-09,0.71,303,Chicago
7825308,Screened living room  with  sofa bed /Blue Line /,40425145,Grace,Irving Park,41.9582,-87.73148,Shared room,40.0,35,61,2022-09-18,0.51,333,Chicago
7896539,Near Midway Airport great vacation & travel nurses,41634086,Carlton,Ashburn,41.743,-87.6935,Entire home/apt,136.0,2,151,2025-06-16,1.29,351,Chicago
7906341,1 of 2 beds-2nd furnished bedroom-,41690970,Hana,Rogers Park,42.00787656057239,-87.66999620427688,Shared room,55.0,32,8,2023-10-09,0.07,365,Chicago
7919400,Cozy Bedroom in Wrigleyville (Entire Apt),871911,Mo  &  Ganna,Lake View,41.94662,-87.65188,Entire home/apt,124.0,1,223,2025-06-02,2.02,290,Chicago
7975015,An Andersonville Gem!,40871799,Gerrit,Uptown,41.97567,-87.66459,Entire home/apt,246.0,3,77,2025-06-16,0.67,124,Chicago
7989457,East Humboldt Park Vintage Charm,24341986,Ewa,West Town,41.90348,-87.69594,Private room,76.0,1,170,2025-06-16,1.43,238,Chicago
8031382,Minutes from EVERYTHING!,42247480,Algenoy,Douglas,41.82453,-87.61734,Entire home/apt,140.0,2,246,2025-06-02,2.13,246,Chicago
8051756,Spring Special! Steps to Michigan Avenue!,8945919,John,Near North Side,41.89596,-87.62714,Entire home/apt,187.0,32,20,2025-05-22,0.3,276,Chicago
8053055,Wrigley Garden Unit,42518018,Seth Jacob,Lake View,41.9447,-87.65032,Entire home/apt,288.0,2,200,2025-05-30,1.69,341,Chicago
8098937,A cozy convenient place to rest between adventures,42764965,Terrence,Greater Grand Crossing,41.76997,-87.617233,Private room,45.0,2,64,2025-05-27,0.96,82,Chicago
8098969,A spacious comfort zone,42764965,Terrence,Greater Grand Crossing,41.769978,-87.617157,Private room,45.0,5,76,2025-06-03,1.14,55,Chicago
8151461,"Private, spacious studio close to Mt. Sinai",42133332,Marcus,North Lawndale,41.86108,-87.70467,Entire home/apt,77.0,3,201,2025-05-18,1.69,216,Chicago
8181598,Renovated Victorian Beauty,24341986,Ewa,West Town,41.90324,-87.69563,Private room,76.0,1,217,2025-06-09,1.82,237,Chicago
8229081,Superhost Wrigley/Lakeview Duplex 3BR/2.5BA,7748106,Sharon,Lake View,41.94222,-87.65111,Entire home/apt,505.0,3,154,2025-06-03,1.3,50,Chicago
8272970,Private Room and Bath in Perfect Location,10350152,Arvin,Near North Side,41.90172,-87.64301,Private room,98.0,1,140,2025-05-21,1.26,339,Chicago
8339990,Private Queen Bedroom with Private Bathroom,25759643,Tim,Lake View,41.95682,-87.66715,Private room,101.0,2,164,2025-06-16,1.39,214,Chicago
8384692,Luxury Condo with Incredible Views of Chicago,43954984,Jennifer,Near North Side,41.89585,-87.6258,Entire home/apt,179.0,32,18,2024-08-22,0.17,282,Chicago
8472766,K3 4 BR Crashpad Mayfair flat,36549783,Jeffrey,Irving Park,41.962921,-87.735283,Entire home/apt,543.0,2,21,2025-06-01,0.18,105,Chicago
8564722,Private Twin Bedroom with Private Bathroom,25759643,Tim,Lake View,41.95679,-87.66731,Private room,101.0,2,177,2025-06-15,1.5,204,Chicago
8617633,Luxury River West Townhome with Garage,45333620,Rob,West Town,41.89303,-87.64885,Entire home/apt,378.0,2,224,2025-06-04,2.66,336,Chicago
8706915,"Polk Street Coach House Apartment, Little Italy/Medical Dist",43282155,Kenneth,Near West Side,41.87186,-87.66469,Entire home/apt,147.0,2,858,2025-06-03,7.38,136,Chicago
8718913,Former Artist Studio,45762546,Stephen Anthony,Logan Square,41.9175925,-87.6750904,Entire home/apt,173.0,2,194,2025-06-13,1.79,293,Chicago
8735904,Picturesque Room in West Town!!,22933751,Shaun,West Town,41.89853,-87.66152,Private room,87.0,1,113,2025-06-08,0.96,293,Chicago
8743145,Great 1 Br Apartment In West Town,5325851,Josh,West Town,41.894903,-87.666413,Entire home/apt,52.0,32,278,2025-05-31,2.36,302,Chicago
8743754,Sojourn on Southport @Wrigley - 3 Bedroom,45869692,Tom,Lake View,41.944622,-87.661789,Entire home/apt,300.0,32,43,2021-11-21,0.36,180,Chicago
8770382,At the crossroads of comfort and care,45979461,William,West Ridge,41.9961,-87.69081,Private room,108.0,2,269,2025-05-25,2.28,78,Chicago
8859482,Luxury Executive Retreat in Lincoln Park,483146,Sharmin,Near North Side,41.90938,-87.64649,Entire home/apt,228.0,150,30,2020-07-20,0.26,358,Chicago
8889577,Walk everywhere!  1 BR in huge Lakeview home!,2325848,Jason,Lake View,41.93701,-87.64096,Private room,71.0,32,64,2020-03-07,0.61,228,Chicago
8918966,Private Beautiful 1 Bedroom Condo,46642202,Jesse,Norwood Park,41.98033,-87.7979,Entire home/apt,92.0,32,99,2022-10-17,0.86,167,Chicago
8926110,Private Basement Suite,46676821,Marissa,Lincoln Square,41.98133153857112,-87.69885296594427,Private room,81.0,1,5,2025-05-26,0.71,275,Chicago
8936446,Sunny Spacious Artist Yoga Loft,8244522,GuruNischan,Bridgeport,41.82368,-87.64159,Private room,55.0,5,49,2025-06-01,0.52,330,Chicago
8953380,Lakeview home close to Wrigley,37062867,Cathern,Lake View,41.94119,-87.64719,Private room,139.0,2,219,2025-06-13,1.86,313,Chicago
8988738,Graffiti Garden Room Bed & Bath,337164,Maricela,Garfield Ridge,41.80418,-87.7525,Private room,43.0,32,82,2022-07-05,0.71,0,Chicago
9007351,Bedroom with bathroom,47035703,Edwin,Lower West Side,41.85383,-87.67472,Private room,69.0,2,357,2025-05-26,3.26,67,Chicago
9049864,Amazing Penthouse Skyline Views!,22247395,Kevin,West Town,41.90883,-87.67533,Entire home/apt,981.0,2,363,2025-06-15,3.11,312,Chicago
9059696,Small Studio Apt  Located in Pilsen,47260765,Josue,Lower West Side,41.85814,-87.67103,Entire home/apt,97.0,32,196,2020-11-01,1.85,363,Chicago
9078918,Authentic Condo steps from Wrigley Field!,40319547,Josh,Lake View,41.9487679,-87.658905,Entire home/apt,311.0,2,432,2025-06-09,3.74,64,Chicago
9088488,Flexible Apt. for 8 by Oak Park-CHI,47344742,Lois,Austin,41.91181,-87.78665,Entire home/apt,166.0,3,191,2025-06-09,1.65,177,Chicago
9115645,Spacious Kitschy Logan Square Retreat,4809843,Jessica & Nathan,Logan Square,41.91878,-87.70699,Entire home/apt,143.0,2,131,2022-10-16,1.2,27,Chicago
